"No supply of small kit for the bathroom with shower cap, cotton pad....",neg
"When we arrived, we had no shower gel.",neg
If you need something you have to call all the time the reception.,neg
Room cleaning was done at random time and we had to chase the first few days for having the room made up.,neg
Also we were really surprised that room service is closed after 11pm which I particularly find strange as main purpose of room service is to be able to order a bite whenever (not talking about having an extensive menu,neg
at least few quick options available all the time),neg
"Small rooms are a given in NYC, so closets to prevent your stuff from lying on the floor would  certainly help",neg
"The area around the hotel was not very clean,",neg
you never felt unsafe in this area.,neg
Design of the room wasn't great i.e.,neg
"No drawers to put clothes in (only drawers were 3 inches deep), difficult to turn on shower before you get in (break you back to lean in to turn the very stiff handle), bed has extended edges so you bang your shins a lot, plug too far away from dressing table so the hairdryer doesn't reach.",neg
Just not a very well thought out space.,neg
"Also, when roof gets busy in evenings, there's quite a long wait for the lift for residents and the people going to the roof got priority, leaving guests waiting even longer.",neg
Housekeeping!,neg
"This was generally sloppy for my entire stay - laundry that should have been same day took 48 hrs,  I had to ask for my sheets to be changed",neg
"Also, the two lifts are used by staff and people heading up to the rooftop bar so for guests staying in the hotel, waiting for a lift from the lobby or your floor can be a long wait!!",neg
"All in all, not the best stay in NYC, I wouldn't return and wouldn't recommend!",neg
The roof top bar was more of a priority than the guests.,neg
The bar was closed regularly for private parties.,neg
"Sleeping on the top floor, just underneath the bar the bar was noisy at night and sometimes the bar guests were directed via the eighteenth floor.",neg
There were only two lifts so late afternoon and through the evening were so full of bar guests residents had to wait for ages for the lifts to arrive and then were full.,neg
"Not a criticism as the rooftop bar is absolutely amazing,",neg
it would be great if hotel guests could buy drinks and snacks at the bar before it opens to the general public.,neg
Check in took forever.,neg
Only 2 elevators obiously isn´t enough!,neg
Dark hair in the batroom upon arrival.,neg
Location is nice and calm,neg
feels a bit OFF though.,neg
Fire alarm went off 3 times our 2nd night at 2 a.m. What a horror story!!,neg
We started to pack!,neg
"!No info, no nothing afterwords!",neg
Not good!,neg
!,neg
A drunk rooftop guest setting off the fire alarm at 2am!,neg
But the hotel offered something for the inconvenience,neg
People having private parties in their room which made the floor noisy.,neg
Took them an hour to send someone to look into it .,neg
False fire alarm at 2:00 am .,neg
Release of credit card debit takes them 10 days .........,neg
There was a lot of noise coming from the elevator.,neg
Overall the room was not very quiet.,neg
You would spend a lot of time waiting for the elevators of which there are only two.,neg
This is in part due to the amount of outside people visiting the rooftop bar.,neg
I was surprised to find that the minibar was not restocked every day.,neg
the staff missed one full cleaning and didn't even apologized for it.,neg
general level of cleaning was not up to normal standards.,neg
Very noisy air con and very hard pillows.,neg
Being told rudely that we weren't able to use the roof top bar due to a function,neg
then being told we could.,neg
This was handled poorly by the staff member.,neg
The design of the room is impractical.,neg
"the draws only open 30%, the closet has no lighting,the one bright light over the vanity does not allow you to see well, the groove on the sink collects water right were you plug in your cell phone and finally the toilet seat was broken and they had to replace it.",neg
Small room on 2 nd floor.,neg
View of hotels mechanics.,neg
Friends traveling with us had large room 15th floor great view.,neg
Was ours because we booked through booking.com?,neg
communication between staff.,neg
Rooms were nice/modern,neg
a little clinical,neg
The roof: it was not that big as came from the pictures.,neg
"the outdoor was limited to  few meters, the area is mainly open only for happy hours events and no services during the day.",neg
The price: it came 400$ per night thai was willing to pay to get the roof service and given that it we not the case for the same price you can get a better located place in the heart of  Soho,neg
There were frequent disconnects between the Guest Services and In Room Dining staff.,neg
Some of our orders got mixed up and were incomplete.,neg
staff was far below average.. not cooperative at all and we constantly had issues.,neg
"toiletries weren't always there , we had to also change room as the one that we were given upon arrival had a dirty bathroom  ( hair probably fro.",neg
"the previous guest, on the floor and on the toilet seat) .",neg
"However, we were given immediately another room and a complimentary breakfast.",neg
Worst situation though was on the day of our departure.,neg
it took 40 minutes to get our invoice corrected from the reception and the car service we ordered from the hotel was delayed as the hotel messed up the arrangement with the car company.,neg
The shower was not the best as the shower head was a little clogged.,neg
We wanted to spend time on the rooftop bar,neg
they had the top deck closed and a private party on half of the floor that was open.,neg
"The restaurant attached, we ended going there before our flight as it was the nearest and it just fit in with hotel.",neg
It's really formal Italian food which was very expensive for what it was.,neg
In room items were expensive-I know they are expensive,neg
when they are double what you'd pay from a local shop you feel there taking advantage a little bit too much.,neg
Everything is uncomfortable.,neg
The air conditioning system must be cheap as the sound it produces leaves you no chance for sleeping.,neg
Opening a window is also not an option as it is facing a huge UPS warehouse working at night.,neg
"Trucks roaring, people shouting, etc.",neg
"The blinds are all out of order, you have to call a technician to close them.",neg
And no way you can turn on the water in the shower without getting all wet and cold.,neg
Maids talking loudly since 8 in the morning right in front of your room with a don't disturb sign.,neg
"The pillows were incredibly uncomfortable, too stiff and thick,",neg
"I was barely at the hotel to complain or have them changed, so I can't judge the staff response to this, as I didn't complain.",neg
The HVAC would only shoot out cold air.,neg
"The room doors let in way too much noise from the outside hallway,",neg
"luckily there were no late night noises or drunk people, as in other reviews.",neg
Room not serviced until late in the day - once maid was there when we returned at 6pm.,neg
The location was 3 block from the closest subway entrance.,neg
"The weather was very cold, so I was limited in some activities unless I wanted to take a cab.",neg
This hotel would be perfect for mid spring through early fall.,neg
rooms felt a little dark and didn't offer much of a view.,neg
paying for a superior room I would have expected to have a bath.,neg
"Staff were unfriendly, noisy air conditioner, smelly room, uncomfortable pillows.",neg
Staff were unable to provide extra blankets as the housekeeping room was locked.,neg
When I checked out I wasn't asked to check the itemised bill before it was charged to my card.,neg
I could hear the music from the rooftop bar in my room (I was on the 16th floor and the rooftop on the 19th) - it wasn't too distracting in the end because I was so tired!,neg
Rooms were a little small to be sharing.,neg
The rooms need a clock and a coffee maker.,neg
Room was dark (7th floor).,neg
Next time I would get a higher room,neg
"Door staff not great
Not being able to ring room service direct or have a room service menu was a nuisance.",neg
No hotel info in the rooms.,neg
The Bedford Room is too small for two.,neg
"Maybe for one or two days is fine,",neg
not for a whole week.,neg
"Staff...you can have a wonderful and supportive help from them, or they can be totally indifferent, which is not appropriate for being part of a hotel staff.",neg
"We had some issues with the bathroom, they fixed it,",neg
no one later came to check how the room was left.,neg
"In summary, I liked it,",neg
they have room to make some improvements.,neg
"Food average breakfast 80 dollars rip off
Size of room couldn't swing a cat
Had to live out of suitcase no storage 
No fridge 
No water in room 
No kettle in room  no iron",neg
"No suggestions, we were very happy with this hotel",neg
I was in a handicap room that had a shower curtain as opposed to a shower door.,neg
The curtain needed to be longer to prevent water from splattering and getting water on the entire bathroom floor,neg
"Bed was short, no coffee maker in room, very inconsistent security at front entrance",neg
"The price is a bit high, and so I've stayed here only twice, on ""off"" weekends when the price is a better value, because typically there are other hotels of similar quality for a better price.",neg
"Still, if you get a reasonably good deal here, it's well worth it in comfort and exquisite quality.",neg
It is the best hotel experience I have ever had in Manhattan.,neg
"We stayed for 15 nights over Christmas and New Year - the front desk staff were unbelievably aloof and uninterested, in fact almost unhelpful.",neg
One receptionist was pretty hostile!,neg
"The rooms would benefit from better designed storage, as there was practically nowhere to store anything",neg
Excellent location.,neg
Great shower.,neg
Super dark and dusty small rooms.,neg
It's not good to have carpet if you are not willing to hoover it properly.,neg
"Rooms tiny, heating fans are loud,  had to turn off for sleeping.",neg
"Amenities weren't replaced every day, sometimes I just ran out of shower gel.",neg
"No sound protection at doors, every noise comes into the room from corridors.",neg
"Elevator malfunctioned for a day, it was dangerous, I reported three times while it was repaired.",neg
Front desk staff wasn't as nice and helpful as in Jade times (hotel's former name and brand).,neg
1,neg
"On december 31st, I left my necklace on the desk in our room as well as the second door key that we had.",neg
We spent all the day out and we came back at night the necklace and the second were gone.,neg
"Instead, we found on the desk another necklace that did not belong to me.",neg
"We informed the reception about what happenened and left the necklace we found, their response after two days has been, we have no evicence of what really happened and you have to take the responsibility of what happened.",neg
"As a ""courtesy"" if we can say, the hotel offered the return to the airport and one dinner that we had in their restaurant...",neg
"In any case, this does not compensate the loss of the necklace.",neg
The decision taken by the hotel is not commercial at all and legally disputable.,neg
2,neg
We did not find the hotel staff devoted and friendly in spite of what some comments can say.,neg
Not professional.,neg
3,neg
"The rooms very small, dark and not well equiped to put luggage and stuff.",neg
Our room was also very badly sound-conditioned.,neg
"In the end, in our view the hotel is over estimated and too expensive for the premises and service you get in return.",neg
We do not recommend this hotel.,neg
It would be good if there were special offers for guests who return.,neg
Room was a little on the warm side.,neg
"Couldn't control it with the thermostat,",neg
"on the plus side, you could open the window!",neg
"Cleaning ladies were laughing and screaming at each other, impossible to take a nap.",neg
The rooms' doors slam and its impossible to sleep at night,neg
This is a boutique hotel so be prepared for smaller rooms....we didn't mind this,neg
were initially surprised,neg
Very tight quarters for the money.,neg
Approximately 11'X11'  bedroom plus with a very adequate bathroom.,neg
Not as clean as I might expect for the money paid.,neg
Bed was not super comfortable nor the pillow selection.,neg
The gym is tiny.,neg
"2 x treadmills and one set of free weights, so just don't come here expecting to get any decent work outs in.",neg
Although we spent most of our days walking around extensively so hopefully that cancels out the need for a gym most days.,neg
"If you are a light sleeper room closest to elevator coud be a problem, otherwhise very quiet and relaxing.",neg
Tiny room.,neg
One power point as far from the bed as was possible.,neg
"SHEETS NOT CHANGED FORM PREVIOUS OCCUPANT
A/C so noisy impossible to sleep with in on.",neg
A wardrobe so small it was narrower than my suit hanger.,neg
Could not eben fit one suit in the wardrobe,neg
"Overall a great experience, the only (small) negative was ordering a pint while at the bar for $15 and getting a 12oz.",neg
But fully expect to pay more at in hotel bar.,neg
Rooms are small and cannot be suitable for three persons (adult) even if the hotel offers this opportunity.,neg
Size of the room.,neg
We were in a queen room and it was still very small.,neg
One single wardrobe to hand short items only and two extremely small drawers that just fitted my underwear in.,neg
No other space to unpack properly which was a shame in such a beautiful room.,neg
Surprisingly small room.,neg
"Staff was a mix between nice and helpful on one hand (reception), slow and unprofessional on the other hand (service, restaurant).",neg
"Cleaning was good,",neg
very late (not done when returning at 4 pm).,neg
Fitness area OK,neg
very small.,neg
Rooms fairly small,neg
to be honest we only slept there so given that the beds were so comfy it didn't really matter,neg
The beds were somewhere between a full and a queen and my husband and boys are tall.,neg
But even with that we slept great.,neg
Vey quiet room - no street noise.,neg
"bit more maintenance needed for the price - curtains in room need attention, shower door not closing,",neg
The rooms are quite small without ample space from belongings and toiletries.,neg
"Also, the lighting in our room was poor.",neg
Room much smaller than photograph.,neg
Bar and restaurant both closed for building works with no prior notification  or cost reduction .,neg
Air con noisy and woke me up all night.,neg
Noisy lift outside bedroom .,neg
Very small room.,neg
Service at breakfast poor with many items not available.,neg
Room service unreliable.,neg
No room service menu available because apparently being updated!,neg
pay for three and all services for two.,neg
"very small room, bathrobes for two, shower gel and shampoo for two, toilet paper for one, complimentary biscuits for two",neg
Apart from no mini bar in the room and the room slightly on the small side although I do appreciate that most hotel rooms in NYC are small.,neg
I can't fault the place .,neg
"The room itself is a bit small,",neg
very cozy!,neg
Rooms a bit small.,neg
We were 3 friends and we booked a room for 4 people to make sure we had enough space ...,neg
the room was really small.,neg
Beds are low.,neg
Shower should have a grab bar.,neg
Could use more light in the room.,neg
"breakfast - had to catch a shuttle so one of us asked for just a quick OJ and muffin...mini mini muffin, great OJ and the waiter put it in a to go cup,",neg
"the computer didn't come up, and he was the only one working tables a half hour into breakfast time?",neg
The lighting in the bedroom was poor and made it very difficult to read.,neg
On two occasions the towels in the bathroom had not been folded and put back on the towel rail.,neg
This is not acceptable in any hotel and certainly not a 4 star one.,neg
"I raised it with Management who were very apologetic, undertook to address it and offered us a complementary  breakfast.",neg
So I felt ithe issue was well handled.,neg
"Pictures online of double room seemed larger than reality -  we had expected the room to be small as all rooms small in NY however was tiny (Quite a squeeze for 2 women with suitcases & clothes for a week,",neg
we worked out a system & was adequate for our needs).,neg
"Free Wi-fi was appreciated, although extremely slow & sporadic (there was a paid option that we didn't try which may have been faster/stronger)",neg
"Room (Bedford Double - which we selected as there was no King Bed option only Queens in this hotel) was small (as expected for NYC) probably a little too small for a longer stay, and quite dark as no overhead lighting in centre of the room.",neg
Storage small and limited in both room and bathroom.,neg
Weren't informed restaurant was closed for renovations/rebranding - the smallish lobby was often busy and crowded due to people being seated in this area for drinks/meals during these renovations.,neg
"beautiful large shower, with great water pressure,",neg
wished there had been a bathtub.,neg
Our room was a little noisy and the house keeper kept forgetting things like no toilet paper..twice.,neg
The room was extreamly small.,neg
No closet to store clothes.,neg
it remain in the suitcase the entire stay.,neg
maybe a small bar with more choice in the lobby would have been good.,neg
"No bar or restaurant space--the few wine offerings were not very good, especially given the price.",neg
"They are renovating the restaurant so I imagine it will be more spacious and accommodating soon,",neg
"for the price, it was lacking.",neg
"Also-while the bed was comfortable, the bathroom had literally no counter space or anywhere to rest toiletries?!",neg
?,neg
The restaurant and the bar were under-going renovations.,neg
There was no indication this would be happening during our stay.,neg
"Very, very disappointed that no one advised of this.",neg
There was no reduction in price for lack of advertised facilities.,neg
This place has really deteriorated since it was taken over by another hotel group and had a name change.,neg
I have stayed four times in the last two years,neg
I won't be returning.,neg
The restaurant was being refurbished so you couldn't have breakfast there - they didn't tell you that when booking.,neg
Breakfast was in the lobby which was a little squashed to say the least.,neg
"You had to keep asking for your coffee to be topped up, the croissants were cold.",neg
The carpet in the lifts was dirty - and the lift takes forever -,neg
the worst thing was this: they offered to get me a cab to the airport.,neg
"This is more expensive than just getting a yellow cab, it was $65 dollars all in (including the toll charge).",neg
I waited over 30 minutes for them to get this for me and then I had to pay the toll charge - the driver said he wouldn't pay and that the hotel knew that and got a cut of the fare.,neg
"So, with a tip, the taxi ride to the airport was very expensive.",neg
This is not the kind of behaviour I expect from a first class hotel.,neg
It's shoddy.,neg
"Staff almost absent, not helpful at all.",neg
The room is too small-ok for one night stay,neg
not more.,neg
We got a room for people with disabilities and the shower was not draining properly so the bathroom was always covered in water.,neg
"Apparently these were the bigger rooms
There was a funny smell in the lobby and there wasn't enough natural light.",neg
It needs renovation.,neg
Overall we found it way too expensive for what it offered- we paid 350$/night incl.,neg
tax,neg
"bathroom shower head too high, drain was slow releasing water from showering.",neg
Some problem with mosquitos - might have been the shower problem.,neg
The room we were in was beyond acceptable in size.,neg
It was clearly a room for a queen/king bed (There was an outline for the headboard) that they squeezed two full beds into.,neg
It was not physically possible to sit in the chair at the desk because it was only about 1 foot from the bed.,neg
Really awful pillows!,neg
And the cleaning service each day was not that good.,neg
"For example, one day we had to repeatedly ask for the room to be cleaned and the bed made and the toiletries were not replenished unless requested.",neg
"The restaurant was being refurbished whilst we were there too, so there were tables set up in the lobby.",neg
No complaints.,neg
"It was a shame the restaurant was being refurbished during our stay,",neg
that's just bad timing.,neg
"Wine list changed during our stay, and none of the 4 white options were to our taste.",neg
I didn't like that there was no real restaurant due to a current renovation.,neg
I also didn't like that the late check out was at 12:00.,neg
The shower was impossible to turn on without getting wet.,neg
